pl_name,log_pl_bmasse,pl_rade,log_pl_densitye,log_pl_orbper,log_pl_orbsmax,st_teff,log_st_mass,pl_class,pl_class2
Qatar-2 b,2.8990732453527825,14.056,-0.6694507367172328,0.12616923828311358,-1.6669559701765129,4645.0,-0.13076828026902382,Terrestrial,Jovian
Qatar-3 b,3.136672158058969,12.285,-0.2563920609976302,0.39931374811188164,-1.422163658707256,6007.0,0.06069784035361165,Terrestrial,Jovian
Qatar-4 b,3.287524722909004,12.722,-0.15108018742083634,0.25656294988396816,-1.5523769022397138,5215.0,-0.045757490560675115,Terrestrial,Jovian
Qatar-5 b,3.1376786347131493,12.408,-0.26836545631179615,0.45927664536937063,-1.384365531122584,5747.0,0.05307844348341968,Terrestrial,Jovian
Qatar-6 b,2.3269713503737828,11.904,-1.0250461408399274,0.5448360660843438,-1.3736596326249577,5052.0,-0.08618614761628333,Jovian,Jovian
Qatar-7 b,2.776352737161917,19.055,-1.1886128587709408,0.3079335349701725,-1.453457336521869,6387.0,0.14921911265537988,Jovian,Jovian
Qatar-8 b,2.071568797513283,14.404,-1.52881927719276,0.5699529729094541,-1.324221658325915,5738.0,0.012837224705172217,Jovian,Jovian
Qatar-9 b,2.577741849290768,11.31,-0.7075847020938978,0.18772682079925074,-1.630784142589857,4309.0,-0.14266750356873156,Terrestrial,Jovian
TIC 237913194 b,2.7904441134702234,12.52,-0.6273076097613092,1.1809530862133713,-0.9182927299026508,5788.0,0.012837224705172217,Terrestrial,Jovian
TIC 257060897 b,2.3282675083742514,16.701,-1.4648986563138513,0.5634844078531481,-1.2924298239020637,5988.0,0.12057393120584989,Jovian,Jovian
TOI-1062 b,1.0064660422492318,2.265,-0.18367731340562027,0.6141544858612905,-1.2839966563652008,5328.0,-0.026872146400301365,Terrestrial,Neptunian
TOI-1064 b,1.130333768495006,2.587,-0.23299425426292414,0.8091466354934924,-1.2109836732066255,4734.0,-0.12493873660829995,Terrestrial,Neptunian
TOI-1064 c,0.3979400086720376,2.651,-0.9972279111355424,1.0873047807209737,-1.0255343642627575,4734.0,-0.12493873660829995,Jovian,SuperEarth
TOI-1075 b,0.9978230807457255,1.791,0.11359758659033098,-0.21843647513031234,-1.935916564036404,3875.0,-0.2218487496163564,Terrestrial,SuperEarth
TOI-1130 c,2.4907538447768527,16.814,-1.3111980210748793,0.9217062913426096,-1.148864004988426,4250.0,-0.16749108729376366,Jovian,Jovian
TOI-1201 b,0.7979596437371962,2.415,-0.47573049813369667,0.3965456504065714,-1.5421181032660076,3476.0,-0.2924298239020636,Terrestrial,SuperEarth
TOI-1231 b,1.187520720836463,3.65,-0.624296609141261,1.3846326851927624,-0.8900841369762067,3553.0,-0.3098039199714863,Terrestrial,Neptunian
TOI-1235 b,0.7708520116421442,1.694,-0.04082694295021996,0.537153548337441,-1.417255034308723,3997.0,-0.2006594505464183,Terrestrial,SuperEarth
TOI-1246 b,0.9084850188786497,3.01,-0.6521532045111802,0.6342192367061608,-1.3098039199714864,5151.0,-0.060480747381381476,Terrestrial,SuperEarth
TOI-1246 c,0.9444826721501687,2.51,-0.3794772289012456,0.7711569412341489,-1.214670164989233,5151.0,-0.060480747381381476,Terrestrial,SuperEarth
TOI-1246 d,0.724275869600789,3.51,-1.036584216404983,1.2708162051648664,-0.8827287043442357,5151.0,-0.060480747381381476,Jovian,SuperEarth
TOI-1246 e,1.1702617153949575,3.78,-0.6871524207250185,1.578886652941127,-0.6757175447023074,5151.0,-0.060480747381381476,Terrestrial,Neptunian
TOI-125 b,0.9777236052888477,2.726,-0.4537926858154164,0.6678095816755699,-1.2851674875666672,5320.0,-0.06550154875643228,Terrestrial,SuperEarth
TOI-125 c,0.8215135284047731,2.759,-0.6256803096410831,0.96144909685154,-1.0893755951107988,5320.0,-0.06550154875643228,Terrestrial,SuperEarth
TOI-125 d,1.1335389083702174,2.93,-0.3920026893004108,1.3005954838899636,-0.8632794328435932,5320.0,-0.06550154875643228,Terrestrial,Neptunian
TOI-1259 A b,2.1466313084139887,11.456,-1.1554064430856523,0.5413268305393732,-1.3904055907747799,4775.0,-0.13076828026902382,Jovian,Jovian
TOI-1260 b,0.9324737646771533,2.41,-0.3385160996557519,0.4951921803987484,-1.4353339357479107,4227.0,-0.16749108729376366,Terrestrial,SuperEarth
TOI-1260 c,1.1205739312058498,2.76,-0.3270920515981032,0.8746634991722658,-1.1824346304402193,4227.0,-0.16749108729376366,Terrestrial,Neptunian
TOI-1260 d,1.073351702386901,3.12,-0.5340508162767273,1.2203216247005997,-0.95233580539844,4227.0,-0.16749108729376366,Terrestrial,Neptunian
TOI-1266 b,1.130333768495006,2.37,-0.11885000614360548,1.0372209762321192,-1.1331221856625011,3600.0,-0.3467874862246563,Terrestrial,Neptunian
TOI-1266 c,0.3424226808222063,1.56,-0.36188985084947844,1.2741927300260762,-0.9755143323008331,3600.0,-0.3467874862246563,Terrestrial,SuperEarth
TOI-1268 b,1.9840770339028309,9.1,-1.01798587966875,0.9115682304951336,-1.1481303992702336,5300.0,-0.017728766960431602,Jovian,Jovian
TOI-1272 b,1.390935107103379,4.14,-0.5850046528676175,0.5206132121824074,-1.3851027839668655,4985.0,-0.07058107428570728,Terrestrial,Neptunian
TOI-1278 b,3.769364439599537,12.218,0.3834253406032652,1.1606386739931798,-1.0222763947111522,3799.0,-0.26760624017703144,BrownDwarf,BrownDwarf
TOI-1288 b,1.6232492903979006,5.24,-0.6596833071615794,0.43133722312966466,-1.3675427078152758,5225.0,-0.05060999335508721,Terrestrial,Neptunian
TOI-1296 b,1.9764089968513288,13.798,-1.5679781615886987,0.5959778121520029,-1.3036436112666678,5603.0,0.06818586174616162,Jovian,Jovian
TOI-1298 b,2.0536426980320353,9.427,-0.9944165598205341,0.6567844775264933,-1.2291479883578558,5889.0,0.15836249209524964,Jovian,Jovian
TOI-132 b,1.3502480183341627,3.42,-0.3767690364425422,0.3242210940032985,-1.585026652029182,5397.0,-0.01322826573375516,Terrestrial,Neptunian
TOI-1333 b,2.8769432339083414,15.648,-0.8313720150305374,0.673962148694495,-1.2034256667895702,6274.0,0.1643528557844371,Jovian,Jovian
TOI-1422 b,0.9542425094393249,3.96,-0.9637817849455119,1.1138498018818654,-0.9665762445130504,5840.0,-0.00877392430750515,Jovian,SuperEarth
TOI-1431 b,2.9963473052481095,16.701,-0.7968188594399931,0.4232847128763797,-1.337242168318426,7690.0,0.2787536009528289,Jovian,Jovian
TOI-1452 b,0.6830470382388496,1.672,-0.11160051767844299,1.0438340467332965,-1.214670164989233,3185.0,-0.6020599913279624,Terrestrial,SuperEarth
TOI-1478 b,2.432124447982825,11.882,-0.9174829327474794,1.0077584005944027,-1.0443122496864943,5597.0,-0.022276394711152253,Jovian,Jovian
TOI-150.01,2.9018686093792754,14.067,-0.6676745896045598,0.767711333404804,-1.1526124489726046,6255.0,0.13033376849500614,Terrestrial,Jovian
TOI-157 b,2.574076895204363,14.415,-1.027305781576617,0.3190109623612586,-1.5033470607490822,5404.0,-0.022276394711152253,Jovian,Jovian
TOI-1601 b,2.497830082495787,13.888,-1.0550277776097627,0.726869859074327,-1.163422725159351,5948.0,0.18184358794477254,Jovian,Jovian
TOI-163 b,2.5885547185729854,16.69,-1.2037530280730546,0.6264744338177096,-1.2365720064370627,6495.0,0.15836249209524964,Jovian,Jovian
TOI-1634 b,0.6910814921229684,1.79,-0.19241633742501105,-0.004653114690016092,-1.8110715162391466,3550.0,-0.3010299956639812,Terrestrial,SuperEarth
TOI-1670 c,2.301533268399732,11.063,-0.9550242053828422,1.6101250552604716,-0.6038006529042637,6170.0,0.08278537031645007,Jovian,Jovian
TOI-1685 b,0.5774917998372253,1.7,-0.23879370090589636,-0.17448281328218068,-1.9371548867229496,3434.0,-0.3010299956639812,Terrestrial,SuperEarth
TOI-169 b,2.400371371395914,12.173,-0.9807602312632939,0.35323276099934825,-1.4529641002599898,5880.0,0.06069784035361165,Jovian,Jovian
TOI-1710 b,1.4517864355242902,5.34,-0.855776072169679,1.385310012330352,-0.7958800173440752,5665.0,-0.00877392430750515,Jovian,Neptunian
TOI-172 b,3.236194174436624,10.817,0.008934948705393207,0.9766823370127437,-1.0390538042661686,5645.0,0.05307844348341968,Terrestrial,Jovian
TOI-1728 b,1.4278105726759902,5.05,-0.8070022982882938,0.543013290237439,-1.407823242604133,3980.0,-0.18708664335714442,Jovian,Neptunian
TOI-1759 b,1.0334237554869496,3.14,-0.582303925340995,1.2753157320238118,-0.9292235371565654,4065.0,-0.21467016498923297,Terrestrial,Neptunian
TOI-178 b,0.17609125905568124,1.152,-0.1332049148141983,0.28206852748621625,-1.583858968831671,4316.0,-0.18708664335714442,Terrestrial,Terrestrial
TOI-178 c,0.6785183790401139,1.669,-0.1137893676059263,0.5103371961585622,-1.431798275933005,4316.0,-0.18708664335714442,Terrestrial,SuperEarth
TOI-178 d,0.47856649559384334,2.572,-0.87718513377101,0.8167515447937421,-1.2276782932770802,4316.0,-0.18708664335714442,Jovian,SuperEarth
TOI-178 e,0.5865873046717549,2.207,-0.5697584314215101,0.9983413495473359,-1.1062382379420566,4316.0,-0.18708664335714442,Terrestrial,SuperEarth
TOI-178 f,0.8876173003357362,2.287,-0.31511993009280914,1.182754507515323,-0.9833844524428226,4316.0,-0.18708664335714442,Terrestrial,SuperEarth
TOI-178 g,0.5954962218255742,2.87,-0.9030882049847029,1.3161696136272876,-0.894489815230026,4316.0,-0.18708664335714442,Jovian,SuperEarth
TOI-1789 b,2.3472907416087465,16.141,-1.4014393075384661,0.5063242416869901,-1.3114022249188302,5991.0,0.17897694729316943,Jovian,Jovian
TOI-1807 b,0.4099331233312945,1.258,-0.014047536604755825,-0.26013347916259083,-2.0904439707588245,4757.0,-0.12493873660829995,Terrestrial,SuperEarth
TOI-1820 b,2.863920549494198,12.778,-0.5804068385024653,0.686696494403322,-1.214670164989233,5734.0,0.01703333929878037,Terrestrial,Jovian
TOI-1842 b,1.832606490268278,11.657,-1.4920926357521054,0.9810888869358816,-0.9995659225206814,6230.0,0.1643528557844371,Jovian,Jovian
TOI-1899 b,2.321738823440106,12.89,-1.133958665228403,1.462697408101717,-0.7994230732451518,3841.0,-0.2006594505464183,Jovian,Jovian
TOI-201 b,2.1254441782961377,11.299,-1.1586145842404016,1.7240970345664635,-0.5228787452803376,6394.0,0.12057393120584989,Jovian,Jovian
TOI-2025 b,3.1456453873973356,12.52,-0.27210633583419674,0.9480253513129566,-1.0362121726544447,5880.0,0.12057393120584989,Terrestrial,Jovian
TOI-2109 b,3.2028964274499043,15.098,-0.45880057226479115,-0.17232441180323554,-1.7469044141509684,6540.0,0.16136800223497488,Terrestrial,Jovian
TOI-2136 b,0.8041394323353505,2.19,-0.3421316487933045,0.8949763085863918,-1.2441251443275085,3342.0,-0.46852108295774486,Terrestrial,SuperEarth
TOI-2158 b,2.416006557310995,10.761,-0.8044900734841921,0.9345373340088496,-1.1249387366083,5673.0,0.04921802267018165,Jovian,Jovian
TOI-2180 b,2.9423143137100536,11.321,-0.34427879408232254,2.4162909343448398,-0.08196966321511988,5695.0,0.045322978786657475,Terrestrial,Jovian
TOI-2193 A b,2.4753205610088407,19.84,-1.5422431790539388,0.3268627378284723,-1.478992747591396,5966.0,0.03342375548694973,Jovian,Jovian
TOI-2196 b,1.414973347970818,3.51,-0.3458867380349541,0.07726860585547461,-1.6509168312204097,5634.0,0.012837224705172217,Terrestrial,Neptunian
TOI-220 b,1.1398790864012365,3.03,-0.42938753571397836,1.0291915090878334,-1.0500735563320878,5298.0,-0.08092190762392612,Terrestrial,Neptunian
TOI-2202 b,2.492531563088561,11.321,-0.794061544703815,1.0759154079366706,-1.0193604325562629,5144.0,-0.08618614761628333,Jovian,Jovian
TOI-2207 b,2.3083726841186474,11.153,-0.958741159090983,0.903196810295764,-1.068542129310995,6101.0,0.11394335230683679,Jovian,Jovian
TOI-2236 b,2.7008497954676125,14.37,-0.8964592455433643,0.5479703030017414,-1.3002489683104856,6248.0,0.12710479836480765,Jovian,Jovian
TOI-2421 b,2.0246369465904226,10.368,-1.1473867555974318,0.6382299207095111,-1.265200170411153,5607.0,0.05307844348341968,Jovian,Jovian
TOI-2567 b,1.805388769892139,10.929,-1.435291244600896,0.7769875205842147,-1.1726307269461749,5611.0,0.05307844348341968,Jovian,Jovian
TOI-257 b,1.6420717959171365,7.163,-1.0481517941670289,1.2645387463630298,-0.8158766457603289,6095.0,0.14921911265537988,Jovian,Neptunian
TOI-2570 b,2.416006557310995,13.641,-1.113470806071617,0.47549126018261273,-1.3824754651137077,5771.0,0.02530586526477026,Jovian,Jovian
TOI-269 b,0.9444826721501687,2.77,-0.5078953716514769,0.5679328947606962,-1.4621809049267258,3514.0,-0.4089353929735008,Terrestrial,SuperEarth
TOI-270 b,0.19865708695442263,1.206,-0.17032357306627474,0.5263591562477739,-1.495257363728312,3506.0,-0.4089353929735008,Terrestrial,Terrestrial
TOI-270 c,0.7888751157754168,2.355,-0.4520363552276281,0.7528604031966835,-1.3442854503812902,3506.0,-0.4089353929735008,Terrestrial,SuperEarth
TOI-270 d,0.6794278966121189,2.133,-0.4324834063444673,1.0561259661695122,-1.142064735280571,3506.0,-0.4089353929735008,Terrestrial,SuperEarth
TOI-3331 A b,2.858218566011101,12.98,-0.6065442479902502,0.3049261332314731,-1.5025174626326296,5609.0,0.00860017176191757,Terrestrial,Jovian
TOI-3362 b,3.20367434710576,12.801,-0.2429960822394636,1.2575698676738756,-0.8153085691824012,6532.0,0.16136800223497488,Terrestrial,Jovian
TOI-3540 A b,2.574074718164637,23.539,-1.666228045150264,0.49415445482147113,-1.3676439537609268,5810.0,0.03342375548694973,Jovian,Jovian
TOI-3629 b,1.917166081098613,8.295,-0.9642218265908253,0.5951158823181376,-1.3665315444204136,3870.0,-0.2006594505464183,Jovian,Jovian
TOI-3693 b,2.5107928894322105,12.599,-0.9151540749771776,0.9584929761124349,-1.0899094544059318,5321.0,-0.060480747381381476,Jovian,Jovian
TOI-3714 b,2.3472907416087465,11.321,-0.9393023661836295,0.33341684258751453,-1.5686362358410126,3660.0,-0.27572413039921095,Jovian,Jovian
TOI-3757 b,1.930949031167523,12.0,-1.4315334435836513,0.5364009822804379,-1.4151036558625503,3913.0,-0.1938200260161128,Jovian,Jovian
TOI-3884 b,1.2174839442139063,6.0,-1.2419085435453245,0.657492768578349,-1.4509967379742121,3269.0,-0.5528419686577808,Jovian,Neptunian
TOI-4137 b,2.6605552069746046,13.574,-0.8625070642000392,0.5799678126898749,-1.2821631325130745,6202.0,0.11727129565576427,Jovian,Jovian
TOI-421 b,0.8555191556678001,2.68,-0.5538239630268664,0.7157293176058396,-1.2518119729937995,5325.0,-0.07058107428570728,Terrestrial,SuperEarth
TOI-421 c,1.215373152783422,5.09,-1.029718930835154,1.2059669584507031,-0.9248181453813084,5325.0,-0.07058107428570728,Jovian,Neptunian
TOI-431 b,0.48713837547718647,1.28,0.04056972992528134,-0.3097622651515336,-1.9469215565165803,4850.0,-0.10790539730951958,Terrestrial,SuperEarth
TOI-431 d,0.9956351945975499,3.29,-0.6808912358606729,1.095553941587075,-1.0087739243075051,4850.0,-0.10790539730951958,Terrestrial,SuperEarth
TOI-4562 b,2.864511081058392,12.53,-0.5542808685323579,2.352409855190432,-0.114638779968488,6096.0,0.07554696139253074,Terrestrial,Jovian
TOI-481 b,2.6868863187158363,11.097,-0.5736691759976333,1.0141469856993648,-1.0132282657337552,5735.0,0.05690485133647256,Terrestrial,Jovian
TOI-500 b,0.15228834438305647,1.166,-0.17274604349422923,-0.26107919021686254,-1.9248181453813085,4440.0,-0.13076828026902382,Terrestrial,Terrestrial
TOI-5153 b,3.0154103125604426,11.882,-0.33419706816986205,1.3081380195049763,-0.8013429130455774,6300.0,0.09342168516223506,Terrestrial,Jovian
TOI-530 b,2.104252692922452,9.303,-0.9265551065568143,0.8053375082496002,-1.2839966563652008,3659.0,-0.27572413039921095,Jovian,Jovian
TOI-5542 b,2.622766645222551,11.31,-0.6625599061621148,1.8757772587529749,-0.4788619162959637,5700.0,-0.05060999335508721,Terrestrial,Jovian
TOI-558 b,3.0596999133415674,12.173,-0.32143168931764043,1.1635808809314054,-0.8890737577335797,6466.0,0.13033376849500614,Terrestrial,Jovian
TOI-559 b,3.281067184055863,12.229,-0.10604438754399989,0.8440986029905737,-1.140861702705469,5925.0,0.012837224705172217,Terrestrial,Jovian
TOI-561 b,0.2013971243204515,1.423,-0.3831563125407015,-0.350102675608382,-1.9767475403662884,5455.0,-0.10237290870955855,Terrestrial,Terrestrial
TOI-561 c,0.7323937598229685,2.878,-0.7698173455870906,1.0325784719243118,-1.0550733900137843,5455.0,-0.10237290870955855,Terrestrial,SuperEarth
TOI-561 d,1.0773679052841565,2.53,-0.2569323948515971,1.4085791254086675,-0.8043770564130633,5455.0,-0.10237290870955855,Terrestrial,Neptunian
TOI-561 e,1.2041199826559248,2.67,-0.20035253804610084,1.8877860348383715,-0.48492132492407736,5455.0,-0.10237290870955855,Terrestrial,Neptunian
TOI-561 f,0.47712125471966244,2.32,-0.7442814365613364,1.2118410963753423,-0.9303319030884043,5326.0,-0.09151498112135022,Terrestrial,SuperEarth
TOI-564 b,2.667439214023548,11.433,-0.6319801330602407,0.21778495071782508,-1.5632014897681965,5640.0,0.0,Terrestrial,Jovian
TOI-628 b,3.3035985979155926,11.882,-0.046008782814712074,0.532699292694525,-1.3133637307377066,6250.0,0.11727129565576427,Terrestrial,Jovian
TOI-640 b,2.446677560048406,19.851,-1.5716083446496678,0.699297989936131,-1.1799299656876743,6460.0,0.18752072083646307,Jovian,Jovian
TOI-674 b,1.3729120029701065,5.25,-0.912504643856064,0.29603808148614014,-1.6020599913279623,3514.0,-0.37675070960209955,Jovian,Neptunian
TOI-677 b,2.5942133586510345,13.115,-0.8840302627363827,1.0506349211429278,-0.9838026464875609,6295.0,0.07188200730612536,Jovian,Jovian
TOI-712 b,0.6857417386022636,2.049,-0.3738228732096212,0.9791549187482478,-1.1008363585227812,4622.0,-0.1366771398795441,Terrestrial,SuperEarth
TOI-712 c,0.8898617212581884,2.701,-0.5296507679124642,1.7134826467588502,-0.6113660306482108,4622.0,-0.1366771398795441,Terrestrial,SuperEarth
TOI-712 d,0.8247764624755457,2.474,-0.48036136001206,1.928598612246666,-0.467882883751196,4622.0,-0.1366771398795441,Terrestrial,SuperEarth
TOI-763 b,0.9907826918031378,2.28,-0.20796058580652335,0.7486298519275091,-1.2218487496163564,5450.0,-0.036212172654444715,Terrestrial,SuperEarth
TOI-763 c,0.9694159123539814,2.63,-0.4153900697235921,1.0889755038316637,-0.995248844408999,5450.0,-0.036212172654444715,Terrestrial,SuperEarth
TOI-776 b,0.6020599913279624,1.85,-0.324393930489379,0.9162754563246284,-1.1857524042680798,3709.0,-0.26760624017703144,Terrestrial,SuperEarth
TOI-776 c,0.724275869600789,2.02,-0.31671697534738225,1.1949387163002017,-1.0,3709.0,-0.26760624017703144,Terrestrial,SuperEarth
TOI-824 b,1.2663963491885926,2.926,-0.25736535278758343,0.1439442574476169,-1.6621415709589056,4600.0,-0.14874165128092473,Terrestrial,Neptunian
TOI-849 b,1.5920656704322471,3.444,-0.14406249452090422,-0.11604110972928318,-1.7964232250220273,5373.8,-0.03151705144606486,Terrestrial,Neptunian
TOI-892 b,2.479918493187085,11.994,-0.8819123769264966,1.026392698690369,-1.0362121726544447,6261.0,0.10720996964786837,Jovian,Jovian
TOI-905 b,2.326320721814786,13.126,-1.1530152145562267,0.5728128407366222,-1.3310552655422663,5570.0,-0.01322826573375516,Jovian,Jovian
TOI-954 b,1.742744136180837,9.55,-1.3222047151787022,0.5664342983216004,-1.3042557248026767,5710.0,0.07918124604762482,Jovian,Jovian
TOI-969 b,0.9590413923210935,2.765,-0.4909827512093575,0.2609606612893504,-1.5790545940780276,4435.0,-0.1366771398795441,Terrestrial,SuperEarth
TrES-1 b,2.426474173960119,12.666,-1.006383013722081,0.4814526615922642,-1.4061603389187287,5230.0,0.01703333929878037,Jovian,Jovian
TrES-2 b,2.6753811563105114,15.244,-0.9988544005981773,0.39280771060238595,-1.4481841776489843,5850.0,0.13353890837021754,Jovian,Jovian
TrES-3 b,2.783210154852034,14.975,-0.8678290749403131,0.11600496140898797,-1.6416843599178041,5650.0,-0.03151705144606486,Jovian,Jovian
TrES-4 b,2.3942894905887178,18.046,-1.4997921051145053,0.5507113134870528,-1.2937944581180294,6200.0,0.03342375548694973,Jovian,Jovian
TrES-5 b,2.7550479188781303,13.384,-0.7496486015931838,0.17092053900612764,-1.6092414712612828,5171.0,-0.045757490560675115,Terrestrial,Jovian
WASP-1 b,2.433633845671591,16.623,-1.353433105575408,0.4013911309658295,-1.4101620568525401,6110.0,0.09342168516223506,Jovian,Jovian
WASP-10 b,3.000486137633446,12.106,-0.3734546077044535,0.49034644447947406,-1.4223933226374643,4675.0,-0.12493873660829995,Terrestrial,Jovian
WASP-100 b,2.6025654330158003,14.908,-1.042631455837906,0.454750371632637,-1.3397038397292702,6900.0,-0.11350927482751812,Jovian,Jovian
WASP-101 b,2.2097650639961737,16.029,-1.5298929593198314,0.5545763735689898,-1.2961070463674556,6380.0,0.14921911265537988,Jovian,Jovian
WASP-103 b,2.675363089627927,17.127,-1.150619540159409,-0.033603868694577335,-1.702239488900866,6110.0,0.08635983067474821,Jovian,Jovian
WASP-104 b,2.6066639945338785,12.745,-0.8342942614902803,0.24437948345385463,-1.5349147124425673,5475.0,0.03342375548694973,Jovian,Jovian
WASP-105 b,2.7574673930015434,10.761,-0.4630292377936435,0.896133631889752,-1.1249387366083,5070.0,-0.05060999335508721,Terrestrial,Jovian
WASP-106 b,2.711709902440868,11.433,-0.5877094446429206,0.9680021566884134,-1.0376306643299789,6055.0,-0.03151705144606486,Terrestrial,Jovian
WASP-107 b,1.4842998393467859,10.536,-1.7086661831226964,0.7575079439042368,-1.2596373105057561,4425.0,-0.16749108729376366,Jovian,Neptunian
WASP-11 b,2.399821979188679,12.442,-1.0097873484395736,0.5708312063874219,-1.3615107430453628,4800.0,0.15228834438305647,Jovian,Jovian
WASP-113 b,2.1788884975231038,15.793,-1.541444145200943,0.6572632650295611,-1.2302535328205466,5890.0,0.12057393120584989,Jovian,Jovian
WASP-114 b,2.7499227208079606,15.009,-0.9040712886095543,0.18998813344263138,-1.54500278269054,5940.0,0.11058971029924898,Jovian,Jovian
WASP-117 b,1.9793161426178998,11.882,-1.3702912381124048,1.0009392312020133,-1.0241547745324329,6040.0,0.11058971029924898,Jovian,Jovian
WASP-118 b,2.213158006893513,16.141,-1.5355720422536998,0.6070305476657317,-1.2633645023131788,6410.0,0.12057393120584989,Jovian,Jovian
WASP-119 b,2.592099999337635,15.693,-1.11995666151196,0.39790352640328097,-1.4400933749638876,5650.0,0.00860017176191757,Jovian,Jovian
WASP-12 b,2.6680325125883657,21.712,-1.46700571496692,0.037991907858391835,-1.6345120151091004,6360.0,0.1553360374650618,Jovian,Jovian
WASP-120 b,3.187936626500501,16.511,-0.5903222423122853,0.5576600322328862,-1.2890368810047244,6450.0,0.14301480025409505,Terrestrial,Jovian
WASP-121 b,2.5655260737736936,19.649,-1.4394340207806944,0.10548465091006662,-1.5856953118716683,6776.0,0.13353890837021754,Jovian,Jovian
WASP-123 b,2.455954579631466,14.773,-1.177390250457655,0.4738723649245432,-1.3702846673528677,5740.0,0.06818586174616162,Jovian,Jovian
WASP-124 b,2.280346138281881,13.899,-1.273543263094872,0.5279712741997186,-1.3477536589966768,6050.0,0.029383777685209667,Jovian,Jovian
WASP-126 b,1.9556877503135057,10.435,-1.2247283464992127,0.5170414253312309,-1.3477536589966768,5800.0,0.04921802267018165,Jovian,Jovian
WASP-127 b,1.7188884787714742,14.695,-1.9075590290627198,0.6209748834869737,-1.3151546383555874,5620.0,-0.022276394711152253,Jovian,Jovian
WASP-129 b,2.5021948878982374,10.424,-0.6768470568236474,0.7595277149085362,-1.202040356262804,5900.0,0.0,Terrestrial,Jovian
WASP-13 b,2.0584973886655247,13.675,-1.4742233529591806,0.6387896648463096,-1.2706731903531392,5950.0,-0.14266750356873156,Jovian,Jovian
WASP-130 b,2.592099999337635,9.976,-0.5297080586821233,1.0626188318937184,-0.9948194874962197,5625.0,0.01703333929878037,Terrestrial,Jovian
WASP-131 b,1.9335586520572245,13.675,-1.5991620895674805,0.7260767470946446,-1.2168113089247425,6030.0,0.02530586526477026,Jovian,Jovian
WASP-132 b,2.114978744617973,10.05,-1.0164581772598502,0.8533035179112293,-1.1739251972991736,4714.0,-0.10790539730951958,Jovian,Jovian
WASP-133 b,2.5666528771251556,13.563,-0.9553531447450143,0.3377433067947491,-1.4621809049267258,5700.0,0.06445798922691845,Jovian,Jovian
WASP-135 b,2.7809484888510663,14.572,-0.8345477354668684,0.14655572916149376,-1.6143937264016879,5675.0,-0.00877392430750515,Jovian,Jovian
WASP-136 b,2.6811718351914067,15.468,-1.0120693916199768,0.7172840419712623,-1.1797985405143596,6260.0,0.14921911265537988,Jovian,Jovian
WASP-138 b,2.5885547185729854,12.218,-0.7973843804232866,0.5604366671405004,-1.3062730510763532,6272.0,0.08635983067474821,Jovian,Jovian
WASP-139 b,1.5703807496443989,8.967,-1.4124994962407305,0.7726342569116543,-1.207608310501746,5310.0,-0.036212172654444715,Jovian,Neptunian
WASP-14 b,3.4486471529113105,15.468,-0.24459407390007307,0.35097446592239434,-1.431798275933005,6475.0,0.20951501454263097,Terrestrial,Jovian
WASP-140 b,2.8895847142369666,16.141,-0.859145334910246,0.34946859443558836,-1.490797477668897,5260.0,-0.045757490560675115,Jovian,Jovian
WASP-141 b,2.9319471679006455,13.563,-0.5900588539695247,0.5199134009988544,-1.3288271572849168,5900.0,0.09691001300805642,Terrestrial,Jovian
WASP-142 b,2.426474173960119,17.15,-1.4012569357845488,0.31236102500885843,-1.4596705252091262,6010.0,0.12385164096708581,Jovian,Jovian
WASP-144 b,2.145647564384425,9.528,-0.9162964176480385,0.3576138076057098,-1.5003129173815961,5200.0,-0.09151498112135022,Jovian,Jovian
WASP-145 A b,2.45158489454315,10.088,-0.6847690627602253,0.24773718646629514,-1.583359492661719,4900.0,-0.11918640771920865,Terrestrial,Jovian
WASP-147 b,1.9415275817285,12.498,-1.4739327158739683,0.6630154995628169,-1.260427655549908,5702.0,0.01703333929878037,Jovian,Jovian
WASP-148 b,1.960074594519581,8.474,-0.9491295210836315,0.9446706118974568,-1.0853924322289195,5555.0,-0.022276394711152253,Jovian,Jovian
WASP-15 b,2.2345886477212056,15.805,-1.4867335894138898,0.5742744045656223,-1.2869296741443605,6300.0,0.07188200730612536,Jovian,Jovian
WASP-150 b,3.429565250937261,11.994,0.06773438082367932,0.7516029330251206,-1.158640529545145,6218.0,0.14301480025409505,BrownDwarf,Jovian
WASP-151 b,2.0018798084283436,13.305,-1.4951035648421795,0.6564314646341444,-1.2596373105057561,5871.0,0.03342375548694973,Jovian,Jovian
WASP-153 b,2.0932594949247365,17.374,-1.7513786932144668,0.5227843628343958,-1.3187587626244128,5914.0,0.12710479836480765,Jovian,Jovian
WASP-156 b,1.6094048575461057,5.717,-0.7870384557050119,0.5838977314889064,-1.3439017979871681,4910.0,-0.07572071393811836,Jovian,Neptunian
WASP-157 b,2.2611067802962106,11.19,-1.0103222158971392,0.596775504531578,-1.30189945437661,5772.0,0.02530586526477026,Jovian,Jovian
WASP-158 b,2.947799091171835,11.994,-0.4140317789417467,0.5630457421702862,-1.2865094569060576,6350.0,0.13987908640123647,Terrestrial,Jovian
WASP-159 b,2.242557577392481,15.468,-1.4506836494189024,0.5843765741057545,-1.269217724333611,6120.0,0.14921911265537988,Jovian,Jovian
